Tinh,Huyen,Xa,KhuVuc,SoNguoiTrongHo,ChiTieuGiaoDucTrongNam,ChiTieuYTe,CTAnUongDipLeTrongNam,CTAnUongTrongThang,CTSinhHoatNgoaiAnUongTrongThang,CuaCaiTrongNam,CuaCaiGiaTriTrongNam,ChiTieuKhac,ChiTieuTaiSanKhongHaoMonTrong10Nam,ThueNhaDienNuocTrongNam,TongChiTieu,DieuTriNgoaiTru,DieuTriNoiTru,Thuoc,ThietBiYTe,Tuoi,GioiTinh,HoNgheo
11,99,3253,1,3,0,16.6666660308838,290,1941,777,607.5,607.5,338.333343505859,2916.66666666667,1360,8854.6669921875,0,0,16.6666666666667,0,30,1,0
11,99,3253,1,3,67.0833358764648,25,75.25,1257,205,99.8333358764648,99.8333358764648,55,0,40.6666679382324,1924.66674804688,0,0,25,0,39,1,1
11,99,3253,1,4,139.16667175293,33.3333320617676,248.33332824707,1860,526,489.166656494141,489.166656494141,305,0,96,4186.1669921875,0,0,33.3333333333333,0,38,1,0
11,99,3259,2,5,7.91666650772095,65,85.6666641235352,851,147,112.583335876465,112.583335876465,41.6666679382324,0,3.75,1427.16662597656,0,54.1666666666667,10.8333333333333,0,29,1,1
11,99,3259,2,5,25,39.1666679382324,151.91667175293,1093,367,200.5,200.5,279.166656494141,0,6,2362.25024414063,0,29.1666666666667,10,0,78,1,1
11,99,3259,2,7,24.5833339691162,97.5,121.5,1695,303,222.5,222.5,170.83332824707,0,18,2875.41674804688,0,79.1666666666667,18.3333333333333,0,43,1,1
11,99,3268,2,5,112.5,11.6666669845581,93.0833358764648,681,201,57.9166679382324,57.9166679382324,42.5833320617676,266.666666666667,12,1536.33325195313,11.6666666666667,0,0,0,37,1,1
11,99,3268,2,5,47.5,100,72.75,865,189,102.5,102.5,29.1666660308838,0,3,1511.41662597656,0,100,0,0,27,1,1
11,99,3268,2,4,15,0,69.75,691,180,21.6666660308838,21.6666660308838,29.1666660308838,0,19.6666660308838,1047.91662597656,0,0,0,0,24,1,1
11,99,3274,2,4,46.6666679382324,25.8333339691162,177.91667175293,1700,457,186.25,186.25,232.16667175293,1041.66666666667,79.1666641235352,4132.91650390625,5,0,20.8333333333333,0,34,0,0
11,99,3274,2,4,107.5,16.25,130,1256,237,154.16667175293,154.16667175293,45.1666679382324,233.333333333333,14,2347.58325195313,0,0,12.5,3.75,38,1,1
11,99,3274,2,4,0,65,103.75,1033,325,160.83332824707,160.83332824707,39.6666679382324,858.333333333333,14,2760.41674804688,0,50,12.5,2.5,43,1,0
11,99,3289,2,6,109.166664123535,33.3333320617676,83.6666641235352,1220,430,80.8333358764648,80.8333358764648,31.25,0,24,2093.08349609375,0,16.6666666666667,16.6666666666667,0,36,1,1
11,99,3289,2,3,37.5,54.1666679382324,89.4166641235352,976,472,69.25,69.25,56.25,0,58.3333320617676,1882.16674804688,0,41.6666666666667,12.5,0,50,1,1
11,99,3289,2,5,0,29.1666660308838,53.3333320617676,1130,231,79.75,79.75,31.25,0,20,1654.25,12.5,0,16.6666666666667,0,55,0,1
11,99,3298,2,3,52.5,211.66667175293,59.4166679382324,582,239,66.4166641235352,66.4166641235352,41.6666679382324,0,62.6666679382324,1381.74987792969,211.666666666667,0,0,0,45,1,1
11,99,3298,2,5,47.5,629.166687011719,69,1148,310,120,120,58.3333320617676,0,30.6666660308838,2532.66674804688,616.666666666667,0,12.5,0,38,1,1
11,99,3298,2,5,99.1666641235352,5,63.9166679382324,778,215,92.9166641235352,92.9166641235352,50,0,173.66667175293,1570.58312988281,.833333333333333,0,4.16666666666667,0,26,1,1
11,100,3317,2,9,245.83332824707,60,239.41667175293,2086,592,214.16667175293,214.16667175293,112.5,0,50,3814.08349609375,26.6666666666667,0,33.3333333333333,0,44,1,1
11,100,3317,2,6,88.75,61.6666679382324,233.25,1959,603,154.16667175293,154.16667175293,81.6666641235352,0,37.5,3373.1669921875,11.6666666666667,33.3333333333333,16.6666666666667,0,48,1,0
11,100,3317,2,5,49.1666679382324,3.75,193.5,1648,469,115.833335876465,115.833335876465,75,666.666666666667,32.5,3369.24975585938,0,0,3.75,0,32,1,0
11,100,3328,2,2,0,1083.33337402344,83.6666641235352,906,244,77.5,60.8333320617676,179.16667175293,0,48.5,2683,1000,0,83.3333333333333,0,78,0,1
11,100,3328,2,4,1173.33337402344,75,271.916656494141,3496,517,596.666687011719,596.666687011719,259.666656494141,0,138.33332824707,7124.5830078125,25,4.16666666666667,83.3333333333333,0,53,0,0
11,100,3328,2,2,0,0,65,825,275,81.1666641235352,81.1666641235352,106.75,50,26.6666660308838,1510.74987792969,0,0,0,0,51,0,1
11,100,3334,2,4,211.66667175293,460.833343505859,169.16667175293,1592,469,159.58332824707,159.58332824707,62.5,0,26.6666660308838,3311,0,416.666666666667,44.1666666666667,0,48,1,0
11,100,3334,2,3,105,50.25,305.166656494141,1766,604,178.75,156.66667175293,182.5,891.666666666667,62.5,4302.5,5,0,30,0,56,1,0
11,100,3334,2,4,108.333335876465,190.25,229.33332824707,2976,897,700,700,502.833343505859,720.833333333333,170,7194.583984375,150,0,25,0,44,1,0
11,100,3346,2,4,0,0,98,964,265,136.83332824707,136.83332824707,37.0833320617676,18.3333333333333,6,1662.08349609375,0,0,0,0,24,1,1
11,100,3346,2,3,90.8333358764648,10,299.75,1438,657,438.333343505859,438.333343505859,110,25,85,3592.25,0,0,10,0,34,0,0
11,100,3346,2,4,43.3333320617676,31.6666660308838,227.5,1486,1024,559.166687011719,559.166687011719,262.083343505859,395.833333333333,96,4684.75048828125,0,0,16.6666666666667,0,27,0,0
11,100,3355,2,3,37.5,545.833312988281,123.25,941,295,116.25,116.25,95,0,6.66666650772095,2276.75,0,545.833333333333,0,0,27,1,1
11,100,3355,2,5,50,32.9166679382324,260.083343505859,1271,341,267.083343505859,267.083343505859,42.5,0,37.5,2569.16650390625,0,0,20.8333333333333,1.66666666666667,80,1,1
11,100,3355,2,7,606.416687011719,225.41667175293,266.333343505859,3719,494,283.083343505859,283.083343505859,57.5,0,60,5994.833984375,0,144.166666666667,29.1666666666667,0,67,1,0
11,100,3364,2,5,21.25,6.25,88.8333358764648,949,225,65,65,8.33333301544189,0,11.6666669845581,1440.33337402344,0,0,6.25,0,24,1,1
11,100,3364,2,5,84.5833358764648,529.166687011719,192.25,1594,430,136.83332824707,136.83332824707,104.166664123535,458.333333333333,28.3333339691162,3694.49975585938,4.16666666666667,400,125,0,41,1,0
11,100,3364,2,6,0,27.5,237.5,1995,620,139.58332824707,139.58332824707,71.25,33.3333333333333,20.8333339691162,3284.5830078125,6.66666666666667,0,20.8333333333333,0,73,1,0
11,101,3203,1,1,0,10,42.6666679382324,591,95,100,100,97.4166641235352,0,29,1065.08337402344,0,0,10,0,37,0,1
11,101,3203,1,1,0,66.6666641235352,36.1666679382324,837,616,151.66667175293,151.66667175293,130.75,0,19.4166660308838,2009.33312988281,0,66.6666666666667,0,0,49,1,0
11,101,3203,1,2,0,137.5,57.6666679382324,872.599975585938,308,110.833335876465,110.833335876465,44.1666679382324,133.333333333333,47,1821.93334960938,0,125,0,12.5,24,0,0
11,101,3208,2,6,5,35,81.1666641235352,1212,263,83.3333358764648,83.3333358764648,37.5,125,7.83333349227905,1933.16674804688,0,25,10,0,29,1,1
11,101,3208,2,2,0,4.16666650772095,24.3333339691162,671,234,50.8333320617676,50.8333320617676,33.3333320617676,0,7.16666650772095,1075.66662597656,0,0,4.16666666666667,0,42,0,1
11,101,3208,2,4,76.6666641235352,0,119.166664123535,1144.5,128,84.5833358764648,84.5833358764648,50,0,30,1717.50012207031,0,0,0,0,31,1,1
11,101,3214,2,4,0,4.16666650772095,161.66667175293,1217,441,99.75,99.75,30,29.1666666666667,25,2107.50024414063,0,0,4.16666666666667,0,73,1,1
11,101,3214,2,7,0,90,230.41667175293,1397,1474,52.5,52.5,208.33332824707,0,15,3519.75,0,85,10,0,50,0,0
11,101,3214,2,4,3.75,0,381.25,1369,456,195,195,108.333335876465,0,54.1666679382324,2762.5,0,0,0,0,43,1,0
11,101,3376,2,2,0,10,94.5,633,531,53.4166679382324,53.4166679382324,41.6666679382324,0,0,1416.99987792969,0,0,10,0,82,1,1
11,101,3376,2,6,363,16.6666660308838,207.75,2574,1715,414.583343505859,414.583343505859,151.66667175293,0,0,5857.25,0,0,13.3333333333333,3.33333333333333,44,1,0
11,101,3376,2,3,15,10,104.25,1072.5,342,90.75,84.0833358764648,54.1666679382324,0,0,1772.75,0,0,10,0,34,1,1
11,101,3383,2,2,0,429.166656494141,210,1568,1103,315,315,258.333343505859,0,56,4254.5,0,416.666666666667,12.5,0,38,1,0
11,101,3383,2,4,.833333313465118,216.66667175293,49.1666679382324,568,365,86.25,86.25,78,0,0,1450.16662597656,208.333333333333,0,8.33333333333333,0,24,1,1
11,101,3383,2,4,0,94.5833358764648,53.75,931,303,127.666664123535,127.666664123535,175.91667175293,0,12,1825.58325195313,0,41.6666666666667,52.9166666666667,0,24,1,1
11,102,3301,2,5,30,50,63.5,455,139,41.25,41.25,30.8333339691162,208.333333333333,21.6666660308838,1080.83325195313,0,0,50,0,25,1,1
11,102,3301,2,2,12.5,83.3333358764648,34.3333320617676,408,122,77.8333358764648,77.8333358764648,28.3333339691162,0,30,874.166625976563,0,0,83.3333333333333,0,45,0,1
11,102,3301,2,4,25,4.16666650772095,56.9166679382324,698,152,230.91667175293,230.91667175293,45.8333320617676,333.333333333333,5.41666650772095,1782.5,0,0,4.16666666666667,0,29,1,1
11,102,3310,2,5,60.8333320617676,12.5,156.66667175293,1098,108,83.5,83.5,39,183.333333333333,105,1930.33337402344,0,0,12.5,0,40,1,1
11,102,3310,2,8,30,45.8333320617676,85.5,1210,96,90.4166641235352,90.4166641235352,26.5,183.333333333333,18,1876,0,33.3333333333333,12.5,0,40,1,1
11,102,3310,2,6,0,10,88.25,1214,157,140.16667175293,140.16667175293,22.3333339691162,916.666666666667,104,2792.58325195313,0,0,10,0,67,1,1
12,105,3387,1,3,1131.66662597656,56.6666679382324,330.833343505859,3188,380,210.83332824707,210.83332824707,262.5,33.3333333333333,100.333335876465,5905.00048828125,25,0,16.6666666666667,0,55,0,0
12,105,3387,1,3,100,66.6666641235352,333.333343505859,3340,1500,483.333343505859,483.333343505859,825,1000,142,8273.6669921875,0,0,58.3333333333333,8.33333333333333,28,1,0
12,105,3387,1,2,260.416656494141,23.6666660308838,370.666656494141,2688,1015,324.166656494141,324.166656494141,133.33332824707,1016.66666666667,546.666687011719,6702.74951171875,0,0,8.33333333333333,0,30,0,0
12,105,3409,2,4,107,38.3333320617676,400.833343505859,2881,1118,649.583312988281,649.583312988281,377.5,633.333333333333,165,7020.16748046875,0,0,25,0,31,0,0
12,105,3409,2,2,179.75,67.5,130.58332824707,1155,610,210.41667175293,210.41667175293,132.08332824707,375,75.75,3146.5,37.5,0,33.3333333333333,0,34,0,0
12,105,3409,2,2,0,133.33332824707,182.5,1261,367,89.4166641235352,89.4166641235352,170.41667175293,225,46,2564.08325195313,0,125,8.33333333333333,8.33333333333333,56,1,0
12,106,3390,1,4,0,57.5,129.75,1946.5,623,283.583343505859,247.75,327.666656494141,304.166666666667,35,3954.91674804688,0,0,10.8333333333333,0,79,1,0
12,106,3390,1,5,20,164.16667175293,144.91667175293,1687,212,141,141,86.8333358764648,0,86.6666641235352,2683.58349609375,150,0,14.1666666666667,0,32,1,1
12,106,3390,1,4,194.83332824707,39,383.25,3012,564,551.75,551.75,481.25,23083.3333333333,390,29251.166015625,6.58333333333333,0,8.33333333333333,1.41666666666667,38,1,0
12,106,3405,2,6,64.3333358764648,0,171.58332824707,1289,286,78.3333358764648,54.1666679382324,36.6666679382324,0,0,1980.08325195313,0,0,0,0,44,1,1
12,106,3405,2,5,24.6666660308838,2.5,176.125,928.5,280,190,85.8333358764648,52.5,25,6,1771.125,2.5,0,0,0,29,1,1
12,106,3405,2,6,20.5,0,69.5,1168,107,119.583335876465,86.25,8.33333301544189,0,6.66666650772095,1585.83337402344,0,0,0,0,39,1,1
12,106,3413,2,7,11.5833330154419,0,117.833335876465,826,329,168.33332824707,47.5,52.5,91.6666666666667,0,1644.41674804688,0,0,0,0,39,1,1
12,106,3413,2,3,2.5,0,51.3333320617676,615.5,117,62.5,62.5,20,0,0,931.333312988281,0,0,0,0,22,1,1
12,106,3413,2,3,0,0,31.9166660308838,525.5,94,31.0833339691162,31.0833339691162,12.5,0,0,726.083312988281,0,0,0,0,24,1,1
12,106,3424,2,3,1.66666662693024,52.9166679382324,161.08332824707,1050,214,108.25,108.25,75,0,108.333335876465,1879.5,44.5833333333333,0,8.33333333333333,0,31,1,1
12,106,3424,2,6,20.9166660308838,0,226.41667175293,1014.5,290,195.16667175293,195.16667175293,83.3333358764648,1083.33333333333,48.3333320617676,3157.16650390625,0,0,0,0,43,1,0
12,106,3424,2,5,43.9166679382324,0,227.66667175293,2045,696,108.333335876465,108.333335876465,50,83.3333333333333,26.6666660308838,3389.24975585938,0,0,0,0,28,1,0
12,107,3433,1,7,97.5,0,187.83332824707,6143,1785,1351.66662597656,1351.66662597656,425,3333.33333333333,1674.16662597656,16349.16796875,0,0,0,0,51,1,0
12,107,3433,1,5,801.666687011719,0,237.58332824707,2303,294,110.916664123535,110.916664123535,70.8333358764648,0,165,4093.91674804688,0,0,0,0,46,0,0
12,107,3433,1,4,88.3333358764648,26.6666660308838,496.166656494141,4667,780,868.75,868.75,416.666656494141,766.666666666667,240,9219,0,20.8333333333333,5.83333333333333,0,32,1,0
12,107,3436,2,5,9.16666698455811,0,100.333335876465,2463,335,57.0833320617676,57.0833320617676,4.16666650772095,916.666666666667,0,3942.5,0,0,0,0,40,1,0
12,107,3436,2,6,14.1666669845581,0,106.166664123535,2024,277,144.16667175293,144.16667175293,4.16666650772095,125,0,2838.83349609375,0,0,0,0,40,1,1
12,107,3436,2,6,13.3333330154419,300,248.25,2632,588,284.166656494141,284.166656494141,361.25,441.666666666667,0,5152.83349609375,8.33333333333333,291.666666666667,0,0,44,1,0
12,107,3439,2,1,0,25,278.583343505859,1736,744,198.91667175293,198.91667175293,33.3333320617676,2562.5,0,5777.25,0,0,25,0,25,0,0
12,107,3439,2,6,27.5,23.3333339691162,68.9166641235352,1324,88,124.583335876465,124.583335876465,3.33333325386047,0,0,1784.25012207031,23.3333333333333,0,0,0,43,1,1
12,107,3439,2,3,0,16.6666660308838,48.25,663,129,33.75,33.75,8.33333301544189,0,0,932.75,0,16.6666666666667,0,0,21,1,1
12,107,3448,2,6,28.3333339691162,1441.66662597656,206.66667175293,3152,295,620,620,44.5833320617676,125,0,6533.25,0,1375,66.6666666666667,0,43,1,0
12,107,3448,2,6,11.6666669845581,0,38.25,879,102,150,150,.833333313465118,0,0,1331.75012207031,0,0,0,0,36,1,1
12,107,3448,2,8,11.5,66.6666641235352,54.1666679382324,1335,360,128.33332824707,125,2.08333325386047,0,166.66667175293,2249.41674804688,0,66.6666666666667,0,0,39,1,1
12,107,3463,2,4,0,0,80.75,638,239,13.0833330154419,13.0833330154419,10.8333330154419,0,0,994.749938964844,0,0,0,0,25,1,1
12,107,3463,2,8,7.91666650772095,166.66667175293,151,1690,316,37.9166679382324,37.9166679382324,8.33333301544189,100,0,2515.75024414063,25,141.666666666667,0,0,42,1,1
12,107,3463,2,15,45.3333320617676,23.75,128.16667175293,2472,174,20.8333339691162,20.8333339691162,7.5,37.5,0,2929.91650390625,0,20.8333333333333,0,2.91666666666667,23,1,1
12,107,3472,2,4,44.5,0,135,768,120,66.4166641235352,66.4166641235352,29.1666660308838,0,10,1239.49987792969,0,0,0,0,35,1,1
12,107,3472,2,4,0,0,217.08332824707,1570,348,243.66667175293,243.66667175293,55.4166679382324,0,15,2692.83374023438,0,0,0,0,48,1,0
12,107,3472,2,3,3.33333325386047,166.66667175293,94.1666641235352,640,196,69.5833358764648,69.5833358764648,16.6666660308838,0,10,1266,0,166.666666666667,0,0,27,1,1
12,108,3478,1,6,0,3.75,67.3333358764648,1012,283,118.083335876465,118.083335876465,5.41666650772095,0,15.4166669845581,1623.08337402344,0,0,3.75,0,28,1,1
12,108,3478,1,6,41.75,8.33333301544189,95.9166641235352,1560,290,128.58332824707,128.58332824707,7.08333349227905,0,20,2280.24975585938,0,0,8.33333333333333,0,34,0,1
12,108,3478,1,4,108.916664123535,13.0833330154419,244,1743,363,159.91667175293,159.91667175293,113.333335876465,0,35,2940.16674804688,0,0,13.0833333333333,0,35,1,0
12,108,3487,2,6,12.5,0,110.833335876465,1728,442,160.41667175293,160.41667175293,8.33333301544189,16.6666666666667,.833333313465118,2640.00024414063,0,0,0,0,41,1,1
12,108,3487,2,5,9.33333301544189,68.6666641235352,138.58332824707,1349,350,156.25,156.25,41.6666679382324,463.333333333333,1,2734.08349609375,14.5,0,54.1666666666667,0,66,1,1
12,108,3487,2,2,0,0,23.5,1813,722,189.16667175293,189.16667175293,144.16667175293,20.8333333333333,11,3112.83349609375,0,0,0,0,39,1,0
12,108,3502,2,8,6.66666650772095,2.5,183.050003051758,2071,402,288.916656494141,288.916656494141,35,0,0,3278.05029296875,0,0,2.5,0,36,1,1
12,108,3502,2,8,5.41666650772095,2.08333325386047,221.716674804688,2480.19995117188,425,367.5,367.5,36.25,0,0,3905.66650390625,0,0,2.08333333333333,0,50,1,0
12,108,3502,2,4,0,3.33333325386047,189.400009155273,1055.59997558594,327,281.666656494141,281.666656494141,41.6666679382324,0,0,2180.33325195313,0,0,3.33333333333333,0,22,1,1
12,108,3511,2,7,4.16666650772095,8.33333301544189,212.466674804688,1133.90002441406,416,163.33332824707,163.33332824707,33.3333320617676,0,20,2154.86669921875,0,0,8.33333333333333,0,28,1,1
12,108,3511,2,6,15.8333330154419,9.16666698455811,147.33332824707,1035.5,467,145,145,37.5,0,30,2032.33337402344,0,0,9.16666666666667,0,37,1,1
12,108,3511,2,2,10,6.66666650772095,114.791664123535,468.399993896484,314,107.916664123535,107.916664123535,30.8333339691162,0,19.1666660308838,1179.69165039063,0,0,6.66666666666667,0,31,0,1
12,108,3520,2,6,52.5,6,180.58332824707,1699,627,277.666656494141,231,52.5,0,54.1666679382324,3180.4169921875,0,0,6,0,30,1,0
12,108,3520,2,5,1,7.91666650772095,156.25,1433,523,63.8333320617676,58,20.3333339691162,0,15,2278.3330078125,0,0,7.08333333333333,.833333333333333,33,1,1
12,108,3520,2,11,0,324.416656494141,234.83332824707,2877,585,123.5,119.75,47.0833320617676,58.3333333333333,0,4369.9169921875,25,291.666666666667,7.16666666666667,.583333333333333,52,1,1
12,108,3529,2,4,0,6.66666650772095,237.683334350586,1059.59997558594,315,276.666656494141,276.666656494141,47.5,66.6666666666667,20,2306.44995117188,0,0,6.66666666666667,0,27,1,1
12,108,3529,2,5,13.3333330154419,0,300.416656494141,1921,598,807.5,807.5,71.6666641235352,100,25,4644.41650390625,0,0,0,0,43,1,0
12,108,3529,2,4,0,0,174.41667175293,1224.69995117188,347,158.75,158.75,42.9166679382324,0,18,2124.53344726563,0,0,0,0,26,1,1
12,108,3532,2,5,0,11.25,52.0833320617676,785,164,21.6666660308838,21.6666660308838,6.66666650772095,0,5,1067.33325195313,0,11.25,0,0,30,1,1
12,108,3532,2,5,1.91666662693024,1.66666662693024,76.5833358764648,1009,199,62.5,62.5,10,66.6666666666667,20,1509.83325195313,0,0,0,1.66666666666667,33,1,1
12,108,3532,2,3,0,262.5,541.666687011719,2906,695,814.166687011719,814.166687011719,212.5,931.666666666667,83.3333358764648,7261,83.3333333333333,158.333333333333,12.5,8.33333333333333,27,1,0
12,108,3544,2,7,9.58333301544189,0,244.33332824707,2243,354,171.25,171.25,37.5,0,0,3230.91674804688,0,0,0,0,44,1,1
12,108,3544,2,6,27.9166660308838,0,206.91667175293,2072.10009765625,343,151.83332824707,151.83332824707,25,0,0,2978.59985351563,0,0,0,0,37,1,1
12,108,3544,2,10,28.3333339691162,259.166656494141,328.666656494141,2963,356,216.25,216.25,66.6666641235352,0,0,4434.3330078125,0,250,9.16666666666667,0,42,1,0
12,109,3391,2,1,0,283.333343505859,14.1666669845581,177,117,13.3333330154419,13.3333330154419,3.33333325386047,0,2.16666674613953,623.666625976563,0,33.3333333333333,500,0,77,0,1
12,109,3391,2,6,9.16666698455811,33.3333320617676,72.5,783,335,75.4166641235352,75.4166641235352,4.16666650772095,0,6.33333349227905,1394.33325195313,0,33.3333333333333,0,0,50,1,1
12,109,3391,2,6,35.8333320617676,41.6666679382324,192.75,852,253,101.666664123535,101.666664123535,8.33333301544189,187.5,9.16666698455811,1783.58325195313,0,41.6666666666667,0,0,32,1,1
12,109,3549,1,2,0,5,153.25,1352,192,395.833343505859,395.833343505859,8.33333301544189,4170.83333333333,82.5,6755.5830078125,0,0,5,0,22,1,0
12,109,3549,1,4,0,408.333343505859,182.91667175293,1570,641,485,485,112.5,150,230.83332824707,4265.58349609375,0,75,333.333333333333,0,50,1,0
12,109,3549,1,3,0,170.83332824707,344.75,2189,640,354.166656494141,354.166656494141,129.16667175293,0,167.5,4349.58349609375,0,129.166666666667,83.3333333333333,0,64,1,0
12,109,3550,2,1,0,283.333343505859,14.1666669845581,177,117,13.3333330154419,13.3333330154419,3.33333325386047,0,2.16666674613953,623.666625976563,0,33.3333333333333,500,0,77,0,1
12,109,3550,2,6,9.16666698455811,33.3333320617676,72.5,783,335,75.4166641235352,75.4166641235352,4.16666650772095,0,6.33333349227905,1394.33325195313,0,33.3333333333333,0,0,50,1,1
12,109,3550,2,6,35.8333320617676,41.6666679382324,192.75,852,253,101.666664123535,101.666664123535,8.33333301544189,187.5,9.16666698455811,1783.58325195313,0,41.6666666666667,0,0,32,1,1
12,109,3559,2,6,0,0,69.5833358764648,557,435,115.833335876465,115.833335876465,0,0,0,1293.25,0,0,0,0,29,1,1
12,109,3559,2,2,0,0,117.75,694,200,88.9166641235352,88.9166641235352,8.33333301544189,0,20,1217.91662597656,0,0,0,0,84,1,1
12,109,3559,2,5,0,66.6666641235352,210.91667175293,1219,587,227.91667175293,227.91667175293,12.5,0,45,2596.9169921875,0,66.6666666666667,0,0,27,1,1
12,109,3571,2,5,46.6666679382324,14.5833330154419,50.75,1037,329,90,90,7.5,0,15,1680.5,4.58333333333333,10,0,0,36,1,1
12,109,3571,2,8,31.6666660308838,.833333313465118,227.5,1425,374,102.25,102.25,10,333.333333333333,13.3333330154419,2620.16650390625,.833333333333333,0,0,0,31,1,1
12,109,3571,2,9,35,29.4166660308838,83.4166641235352,1592,387,240.75,240.75,17.5,141.666666666667,26.25,2793.75024414063,2.75,0,26.6666666666667,0,31,1,1
